Gender,Duration (s),RMS Energy,ZCR (Zero Crossing Rate),Spectral Centroid,Spectral Bandwidth,Spectral Rolloff,Pitch (Fundamental Frequency),MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20
Female,1.6973125,0.034979776,0.1264105903,2080.262803,2035.905225,4688.946759,128.4301339,-310.9793396,63.84059906,1.820299387,11.05336952,-10.46658993,-9.580809593,-14.16051483,6.762015343,-10.05076122,0.8477387428,-14.39539242,1.372092485,-18.39656448,-16.7777729,-17.79989433,-0.6921489835,-13.37786865,-0.06231052056,-19.72111893,-7.137087345
Female,1.6973125,0.03582931,0.1455439815,2147.987862,1969.662997,4583.767361,139.3667498,-301.8175354,59.07417297,-6.379533768,17.41418266,-10.15896797,-12.52141666,-20.51847076,4.711817265,-8.415380478,-1.703845739,-21.94800186,-4.437256336,-22.24942589,-17.82604218,-16.21306229,-1.371717334,-15.05793095,-5.495449066,-17.88270569,-6.161850452
Female,1.6973125,0.029309703,0.1747594763,2089.01104,1909.270594,4411.168981,189.5602996,-335.2323914,66.30917358,-8.701885223,5.213944435,-10.6298418,-16.20761108,-29.41448593,-1.283504367,-18.19812965,-9.714343071,-14.2746172,-9.153382301,-15.99015713,-13.54918575,-18.33014679,-1.369840384,-11.79146099,-0.8761623502,-15.87069511,-1.802252173
Female,1.6973125,0.03189034,0.1599663628,2127.457953,1923.751655,4424.479167,136.8503254,-311.6589355,65.51148224,-6.521344662,12.19643974,-18.25294495,-18.21762848,-20.94318008,4.754534721,-9.575476646,-6.694601059,-16.31672096,-6.51071167,-17.89118385,-13.63665199,-17.30884552,-2.853269339,-13.27532387,-1.701993346,-9.210386276,5.202225208
Female,1.6973125,0.038737696,0.2147623698,2301.665127,1984.886477,4673.177083,175.141947,-308.4541016,51.07506943,-9.348304749,0.2317624688,-22.7886982,-20.58125877,-34.27508926,-5.229465008,-15.2084837,-3.495712042,-14.08203697,-4.301808357,-13.85529804,-4.507635117,-14.16353321,3.073801041,-8.364442825,14.04648495,-5.570775509,2.508727074
Female,2.0460625,0.062408097,0.1261062622,1918.698886,1887.225333,4227.905273,158.91246,-316.9786072,66.022995,-7.134903908,10.10081291,-9.606393814,-20.82068634,-12.52429295,-9.167549133,-13.8939743,-8.477955818,-16.34635353,-3.935886383,-18.15751076,-12.50369358,-16.49134064,-5.757494926,-6.555296898,2.715801716,-6.711644173,-9.36541748
Female,2.0460625,0.06605938,0.1528091431,2177.553587,2001.552298,4527.587891,157.1066183,-296.9601746,56.90273285,-1.576965451,15.20023632,-9.52479744,-10.91934586,-8.925762177,-5.059316635,-10.03050804,-6.396597385,-13.88233376,-1.619252324,-18.08726501,-16.65966988,-11.48155594,-4.202449799,-10.64448547,1.259490848,-12.97721386,-10.86328316
Female,2.0460625,0.067801625,0.09438323975,1788.659187,1926.491412,4076.293945,149.9677721,-305.989563,68.77880859,2.075677633,20.36338806,-0.4542505741,-9.631660461,-7.927568913,-8.119042397,-9.742547989,-5.670725822,-16.45580292,-3.538496733,-14.15831947,-15.50972366,-13.16297722,-4.911271572,-10.77741814,-3.093551397,-11.80431461,-11.98749352
Female,2.0460625,0.06593159,0.1350021362,1999.52984,1940.781627,4336.547852,155.0329934,-305.8074036,60.99177551,-5.133320808,13.55425549,-6.404398918,-13.92473602,-9.386192322,-0.1339718848,-5.797793388,-6.723987103,-15.81901169,-8.112695694,-17.48813438,-12.97766113,-15.44684219,0.2080971897,-6.982795238,-5.481102943,-15.00253391,-13.63793182
Female,2.0460625,0.06237164,0.1284561157,1843.470281,1843.916045,3930.664063,185.4320768,-315.4029541,67.32027435,-12.19097805,5.896196842,-5.250379562,-23.17146873,-19.72984314,-7.119568825,-10.21076775,-11.30051422,-17.32269859,-3.579550982,-13.62303162,-7.928195953,-13.16422844,-0.4732690156,-4.271616936,-5.752780914,-14.28234863,-12.5839138
Female,2.0460625,0.06438308,0.1213684082,1905.776358,1914.276808,4084.716797,159.2637991,-309.9655762,63.17795181,-4.249450684,14.59363747,-3.073406696,-15.64888287,-8.102172852,-2.485213995,-8.868162155,-8.83935833,-12.05781555,0.1233800501,-13.2914114,-10.72115707,-15.60786057,-6.132161617,-10.9804287,-9.359018326,-14.5681839,-12.93936729
Female,2.0460625,0.070093304,0.1189422607,1919.748703,2000.19003,4290.771484,152.2018584,-307.3624878,63.57848358,5.983428478,19.70531464,2.200086355,-10.86009026,-9.683218002,-6.322074413,-7.773532867,-2.685970306,-10.17982864,-3.630981207,-13.39983368,-9.004416466,-17.58123398,-4.461278915,-7.014050484,-2.907969475,-12.75509644,-14.4822731
Female,2.1041875,0.03623752,0.2093468868,2393.697858,2034.276014,4737.807765,168.7660646,-360.8366089,55.78770065,-5.925958157,5.998882294,-4.519050121,-30.43796539,-16.21191025,-5.972444534,-18.08765411,0.4531961083,-14.02011204,2.704035521,-21.66970253,-5.292464733,-12.26674843,-2.717808723,-6.17905283,-3.48962903,-11.97498226,-2.65990591
Female,2.1041875,0.03577384,0.2612896544,2790.158802,2163.392176,5313.565341,167.8882523,-360.2826233,41.08829498,-1.992477179,6.247232914,-6.328866959,-25.58199692,-16.62565613,-5.961531639,-21.1153183,-2.310023308,-14.05947685,2.563400984,-19.70308113,-9.185012817,-14.45451736,-2.041302681,-12.00518322,-7.740648746,-14.89223003,2.296020985
Female,2.1041875,0.040660113,0.2138154001,2446.197997,2102.250739,4839.015152,155.7956164,-354.3758545,53.63761902,4.666815281,15.03689194,-4.185099125,-23.51328278,-8.136741638,0.9915508032,-15.03278446,2.871223211,-6.374198914,9.319084167,-18.71154594,-10.21971798,-11.35305119,-3.904191971,-6.880734444,-3.491947174,-14.94424057,-3.335477352
Female,2.1041875,0.03713565,0.2240841027,2553.207207,2130.145621,4998.816288,176.8328766,-351.9902039,48.39621353,0.5704460144,11.47299767,-7.973670006,-24.36546707,-18.38671112,-6.547586918,-15.97220135,-5.779594898,-14.58916378,3.510065317,-24.05715942,-13.71030617,-21.40631485,-1.093881607,-7.541856289,-1.661761403,-11.64504433,-5.650278091
Female,2.1041875,0.033511937,0.229987867,2429.037225,2036.446181,4713.89678,165.7933923,-369.5628052,54.87055588,2.929000616,4.82135582,-6.407018185,-28.93909836,-18.42704582,-5.898431301,-17.88296509,-2.86554265,-13.82993603,4.861014843,-18.40921402,-9.367468834,-13.74211407,-1.819764256,-8.715011597,-9.640667915,-7.367943287,-4.223758698
Female,2.1041875,0.036051314,0.2015195904,2381.987681,2049.593527,4686.197917,176.3216945,-361.856842,55.02851486,0.3960565031,11.04194927,-4.578401566,-25.21044731,-13.07886696,-6.067891598,-17.28178024,-7.891109467,-18.84829712,-1.126585364,-19.89069176,-13.97296715,-21.78844643,-3.475513458,-5.867206573,-3.755986452,-5.346823692,-0.8066701889
Female,2.1041875,0.037309997,0.2054554332,2361.27808,2068.12307,4670.217803,160.1784934,-363.0701599,53.66914749,10.27266788,11.96472073,-2.780163288,-23.58558273,-10.00399399,-1.925926566,-17.56453705,0.5176404715,-16.29143906,-2.319015265,-15.82285213,-1.077017426,-13.32038021,-3.85017395,-4.019509315,-2.267801762,-11.51685715,-8.391654015
Female,1.7760625,0.05526254,0.128452846,1962.427112,2078.867514,4587.053571,149.6355865,-322.7316284,70.98239136,16.74740219,10.03296566,-4.366000652,-20.2777462,-16.86837578,-14.8512907,-7.774653912,6.187645912,-19.7085247,-0.3358148038,-20.92433739,-17.94482422,-12.63519192,0.09037412703,-8.702795982,-3.550325394,-11.56370258,-10.90975666
Female,1.7760625,0.05729454,0.1704537528,2366.90849,2230.303699,5166.573661,149.4476127,-306.0078735,53.37176514,17.54516792,10.83689976,-7.731956482,-16.56294823,-18.51688766,-12.69801998,-10.20009422,3.210282564,-23.45187759,-1.142660499,-19.81713676,-21.73290825,-13.64239502,1.651320696,-12.96916389,1.129460692,-12.07740974,-11.53512383
Female,1.7760625,0.061955996,0.1229596819,2077.557752,2180.611723,4812.779018,142.2851567,-322.8865051,58.76556396,23.20660591,18.01386452,1.352685332,-10.65949154,-13.12258625,-13.07142448,-10.46867847,3.70089221,-12.37019157,7.585494041,-20.23523903,-23.66313171,-16.19444084,-1.626594543,-10.37534809,1.623546004,-11.37522793,-12.52074623
Female,1.7760625,0.05796228,0.1311209542,2085.482485,2153.237328,4762.416295,151.354963,-317.811676,64.62418365,20.15327454,12.54105663,-1.834852457,-11.98685646,-16.27158546,-10.65291119,-8.855475426,-2.132347822,-16.80039597,6.362671852,-19.56025887,-16.10823059,-10.05836487,2.255633116,-10.31677914,-4.341492176,-14.72296143,-11.46216297
Female,1.7760625,0.058746584,0.1401192801,2013.165857,2064.068746,4553.013393,157.6612759,-324.3933411,64.64896393,18.18929672,7.991472721,-6.833037853,-19.16363144,-22.467062,-12.57538891,-12.10247231,-0.700086236,-14.4263401,1.444921255,-14.0761795,-15.39730549,-13.25784779,1.291931272,-6.72802639,-6.492134094,-11.53680611,-8.975295067
Female,1.7760625,0.06079014,0.1279384068,2047.282368,2078.325057,4537.946429,167.4912144,-318.5290222,59.91535187,16.89249039,16.88076401,-1.045597911,-11.02832031,-12.00954342,-6.526858807,-14.23616695,-5.053952694,-17.689785,1.534423709,-15.70643806,-11.83770943,-9.076859474,3.314429998,-9.152639389,-4.582821846,-14.76903248,-10.48664665
Female,1.7760625,0.062429182,0.1119384766,1937.286221,2109.412017,4464.84375,147.7358918,-330.0177307,66.17165375,29.87689018,15.53969574,-1.853699327,-10.83299446,-14.92674065,-8.711413383,-7.107396126,-1.654709101,-23.05215645,-3.829434156,-13.98392391,-13.14920521,-17.75248909,0.5427809358,-8.783742905,-3.451943159,-5.907794476,-10.39367485
Female,1.978375,0.050975494,0.1360572077,1881.102552,1881.966357,4167.96875,154.9889058,-334.3155212,75.32053375,4.509785652,15.44704342,-14.60264111,-22.86685562,-15.55562019,1.251034856,-3.779908419,-7.68104887,-8.399878502,-5.813816071,-21.59634972,-9.652050972,-11.1728096,-5.428514481,-16.88835907,-6.428484917,-7.538486958,2.221474648
Female,1.978375,0.052133836,0.1252047631,2013.739338,1990.5449,4512.726815,137.7173659,-318.2103271,68.11309814,5.039132118,17.38031769,-2.294461012,-18.13155174,-14.82249165,2.780629396,-3.521586418,-1.492336869,-10.2303791,-4.720355511,-18.36424828,-3.530807018,-11.97342205,-6.585746288,-15.44560909,-7.577071667,-15.23683071,0.9687654972
Female,1.978375,0.05776322,0.1222750756,1851.916183,1882.84803,4096.396169,162.9940995,-328.2485657,72.09607697,3.251196384,11.49192619,-8.97852993,-16.04704857,-10.85825729,4.894374847,-5.454010963,-7.999004841,-10.10918617,-4.191605091,-17.07458305,-9.798451424,-9.841905594,-6.544601917,-12.13960648,-7.960954189,-13.93314934,-3.210971117
Female,1.978375,0.051381428,0.129969443,1997.881559,1942.621166,4387.096774,136.5799055,-327.7774353,66.73370361,1.2966429,11.8361845,-8.941153526,-13.24947357,-11.58550358,5.404677868,0.5205011964,-5.701742172,-9.732577324,-8.375956535,-26.31999207,-7.856944561,-12.46032715,-3.113836288,-12.94641209,-8.455961227,-17.40319061,-6.99095583
Female,1.978375,0.047808465,0.139735068,1771.938485,1741.918705,3700.604839,163.8617144,-341.5834656,79.04728699,-10.06074429,5.929638386,-13.93465519,-24.65764618,-20.08211136,1.550802946,-2.419202328,-10.89055061,-9.827906609,-6.768391609,-22.07653618,-11.94495296,-13.67971516,-5.699216366,-7.406095982,-7.350951195,-17.25085068,-0.831705153
Female,1.978375,0.054070726,0.1102176789,1732.410026,1822.751958,3788.180444,143.7138854,-324.3002625,74.19675446,5.058342457,21.27905655,-7.564798832,-18.96932793,-14.27236557,0.6095170379,-4.755382538,-11.21798325,-9.210236549,-7.81278944,-19.88297081,-9.567763329,-15.66728783,-6.44418478,-14.23921585,-5.440439701,-8.788121223,-3.877397776
Female,1.978375,0.061759792,0.09438791583,1675.364449,1870.850373,3788.180444,135.8421839,-321.9861755,75.43328094,8.110592842,10.39860058,-6.026673794,-11.81193829,-8.231624603,7.80183363,-0.2557375729,-9.843877792,-6.896321774,-5.505228043,-19.4649601,-7.405596256,-13.39927483,-10.29748154,-14.85370255,-5.597733021,-11.24783897,-2.635330677
Female,1.86675,0.04178944,0.1211682336,1924.013021,1964.861592,4146.848517,138.2430687,-344.6846924,66.42832184,-1.823833704,5.401688099,0.34578982,-14.76094723,-11.38343716,-9.269766808,-8.914286613,-2.237636566,-20.16294098,-15.04891396,-29.22599792,-9.656070709,-14.65583611,-4.027558804,-7.895542622,1.867368102,-7.329133987,-3.388882399
Female,1.86675,0.039302792,0.1684073755,2296.850431,2074.876387,4782.971398,179.9372426,-345.2177124,55.310215,-6.712607384,-0.4686274827,-2.035780191,-10.89213753,-5.086005688,-2.668730736,-12.92960072,-5.427178383,-16.31588173,-9.480628967,-23.97475624,-8.647190094,-14.69091606,-5.874739647,-7.984163761,-2.66892457,-11.97518444,-4.770159245
Female,1.86675,0.050115384,0.1239572299,1987.493538,2036.322411,4347.590042,150.7674403,-331.2598572,67.39117432,-0.4162770212,3.71663332,3.474195004,-12.82708454,-6.686159611,-4.486113071,-4.194664478,3.064483881,-14.61589241,-5.840563774,-21.25849152,-9.996405602,-17.49601555,-2.39217782,-6.721357346,-6.776645184,-15.44657135,-3.235097647
Female,1.86675,0.04519153,0.1373063427,2116.358821,2084.324811,4619.306144,156.1553232,-338.6390686,62.03274918,-1.764669657,0.9938208461,2.011468172,-11.5396328,-8.808458328,-0.3715657592,-6.067749023,-4.827961445,-17.00387383,-6.82570219,-21.35371017,-8.810695648,-22.15153313,-7.251586437,-10.86782646,-4.232899666,-6.025713921,-4.969031334
Female,1.86675,0.043507326,0.139565678,1959.841998,1932.860588,4099.311441,174.6810827,-346.8242493,66.51867676,-7.450195313,-3.635348797,-0.2319238931,-15.99462223,-14.74459457,-4.455411911,-10.19390392,-4.886119843,-16.24945831,-8.604670525,-19.75968742,-10.78752518,-17.8956337,-6.248449802,-7.896102428,-9.404289246,-8.90377903,3.471185684
Female,1.86675,0.04574846,0.1050384004,1805.335153,1916.482323,3785.354873,163.4304065,-339.4593201,73.99619293,-2.247121096,3.005936384,3.353771687,-9.466103554,-4.82958889,0.03044952825,-4.644237518,-1.403544903,-19.62580299,-13.44414425,-21.91441536,-7.854090691,-13.84117222,-1.979008436,-4.845457554,-6.026258945,-11.13632393,-1.644888997
Female,1.86675,0.049265794,0.1127019333,1837.337433,1951.798285,3927.039195,146.7989981,-332.0834351,72.3217392,3.69147563,6.956445694,0.8858017921,-13.3819952,-7.230571747,1.710443139,-8.93193531,-1.779431462,-13.37451172,-12.18317604,-26.62203217,-5.499074459,-19.45346832,-7.047377586,-8.397533417,-5.336183071,-11.36570072,-4.283211708
Female,1.93325,0.054221224,0.153864626,2153.552443,2054.945725,4730.532787,198.1825303,-324.778595,51.95711899,6.183064461,11.55354309,-12.77520275,-25.12263489,-18.56139374,-12.62738132,-14.63900471,1.577340007,-6.515399933,11.17930222,-8.400648117,-10.92734623,-11.058918,0.9256099463,-2.782929182,5.455116272,-10.40619373,-10.95093441
Female,1.93325,0.04422374,0.164350666,2289.449116,2156.113979,5038.806352,144.4462743,-327.473877,50.0422554,10.5493412,16.44944954,-9.963690758,-18.72079086,-9.034668922,-4.570256233,-11.15555477,3.330623388,-6.593182087,9.369236946,-11.34939289,-10.5330658,-10.45856571,-2.759770632,-8.036139488,3.207482815,-13.45337486,-4.802265167
Female,1.93325,0.051133014,0.1005299052,1865.854358,2060.030252,4431.73668,129.459128,-343.6669312,54.06230927,17.32022858,26.29417038,0.8758932352,-16.00466347,-10.70638084,-9.485066414,-8.235357285,12.64668655,-1.87991035,9.381379128,-11.64493752,-8.965966225,-9.256662369,-0.05388808623,-8.584476471,-1.992319703,-13.22731495,-9.307490349
Female,1.93325,0.050026797,0.1073978612,2005.692,2102.252682,4664.446721,139.5293538,-337.5986938,49.0968399,12.31081772,21.86024284,-3.191547394,-14.95917988,-10.83704758,-3.2276299,-7.562330246,5.592591763,-4.690004349,1.319737315,-13.90610123,-6.51354599,-13.92094803,-0.8756980896,-10.6808672,-5.075595379,-15.88329124,-10.4750309
Female,1.93325,0.05473624,0.1596039319,2073.687699,1981.808479,4521.004098,199.2076575,-335.5310364,55.10905075,1.156750679,5.807609558,-14.41244793,-27.17162514,-21.73335266,-13.03142929,-12.986269,-1.37582171,-10.09080601,3.556971788,-5.256791592,-7.876586914,-13.86413383,0.1201551929,-0.6640083194,1.593437791,-7.688293934,-7.53526783
Female,1.93325,0.051993784,0.1134973745,1991.968705,2067.441023,4535.348361,142.6415726,-332.4078979,53.14492035,12.26030636,24.50792885,-0.5556184649,-14.42858219,-14.16436958,-11.53277779,-0.4725708663,10.14421844,-9.470100403,0.07281626016,-12.12585926,-5.484941006,-15.93163109,-3.960789919,-10.04042339,-2.278544664,-10.46827412,-3.15486002
Female,1.93325,0.06309665,0.1115042264,1899.140571,1983.802222,4172.003074,158.9794103,-322.7159424,53.9089241,12.96888828,20.73537636,-6.303658962,-8.398146629,-9.003978729,-9.656115532,-6.619032383,7.156447411,-4.740684509,2.648152113,-4.745222569,-1.687311411,-6.287673473,7.279323578,-4.596337318,-0.05826006085,-12.04866028,-9.586028099
Female,1.9174375,0.03637065,0.2018961589,2291.654811,2018.247581,4797.135417,153.5514907,-375.7537231,65.89544678,1.827030182,-17.22675896,-19.30242157,-8.060621262,-5.169413567,-6.194446087,-7.539396286,-3.810772896,-16.388237,1.62658453,-14.31897259,-9.033677101,-7.176247597,3.508713484,-1.850540757,1.372674823,-5.777787209,-6.521339893
Female,1.9174375,0.034726743,0.1752522786,2190.950058,2006.123046,4613.802083,136.0010904,-366.0717773,67.96322632,5.255494118,-7.564335823,-12.09559536,0.1240584031,-2.840253353,0.8601418138,-2.033278704,2.275204897,-14.20864296,1.731128573,-13.36593628,-8.564077377,-5.582067966,-2.219974279,-4.554442406,-4.678002834,-13.9816637,-11.90091038
Female,1.9174375,0.03679962,0.1252604167,1858.810629,1967.947293,4207.8125,130.4711299,-369.517395,79.43748474,15.63512993,-3.437857866,-11.15178013,3.345192909,1.560257673,-0.5099384785,-4.587697983,3.20015955,-9.869459152,1.162604213,-14.01650047,-8.418014526,-6.563792229,-2.708415031,-5.323043823,-12.8979845,-19.12276649,-8.544905663
Female,1.9174375,0.032593735,0.1831787109,2255.468916,1998.325209,4660.677083,135.0178677,-381.9203491,62.53102875,6.608475208,-2.742465258,-11.66772842,-0.4335564077,-1.62694943,3.318245411,-0.3775807023,-1.514435053,-21.01434708,-0.1124320701,-11.30222034,-10.35497379,-12.90548992,0.4919862747,-2.397401571,-14.17472172,-14.38408375,-10.29799271
Female,1.9174375,0.035754863,0.1517740885,1935.963561,1893.65677,4128.515625,141.3868952,-378.9354553,77.59642029,0.3620177209,-16.33966446,-14.90937805,-4.121432304,-7.197553635,-0.6609516144,-0.3487865627,-5.948928356,-14.48276424,-3.329026461,-16.27606583,-8.243861198,-13.88215065,-6.156086922,-3.743560553,-9.290589333,-9.087685585,-7.976945877
Female,1.9174375,0.0373677,0.144913737,1912.51004,1880.993911,3963.802083,135.469308,-362.4429626,77.03377533,4.1483922,-1.680565,-13.8255806,-2.932626009,-4.191406727,0.3647054434,0.6946687102,1.401606083,-11.86020279,-5.945681095,-14.51298237,-0.538336575,-13.10735703,-6.882379055,-4.932939053,-9.874314308,-10.38993359,-0.9145733118
Female,1.9174375,0.039404202,0.1439371745,1931.341008,1950.493394,4119.010417,156.083008,-372.9593811,77.39951324,17.86439323,0.901124537,-14.07722473,-6.061411858,-7.786379814,-1.906899691,-5.072835445,-0.6129887104,-14.26396847,-3.511736631,-15.04214668,-9.243343353,-11.51111221,-1.105829477,-0.1681565791,-0.8558607101,-5.364027977,-5.059736729
Female,1.979125,0.083777115,0.1392861643,1827.874373,1804.192119,3888.608871,182.9902309,-307.3856201,73.80101776,2.263433695,1.343993425,-11.17937565,-13.54331303,-17.88657188,-16.11318207,-19.09863663,-8.892126083,-9.916314125,-3.522711515,-15.30868721,-16.40658951,-14.23110008,-7.202373981,-6.838954449,-5.175018311,-13.10357857,-2.784430504
Female,1.979125,0.08235453,0.1231886341,1943.443865,1889.123989,4137.096774,160.2499635,-296.0047302,69.68569183,3.89987731,3.913896322,-12.92279434,-11.8510685,-9.623760223,-8.890963554,-10.30493832,-5.8075037,-9.213683128,-0.2652229965,-11.22821522,-11.90839005,-17.56184578,-10.62600803,-15.05062294,-6.952712536,-15.73043823,-2.977679968
Female,1.979125,0.088802174,0.1168094758,1713.444131,1794.56685,3701.612903,170.930262,-298.9477234,76.32338715,7.468598366,8.608947754,-7.944634914,-11.49804401,-8.911729813,-11.4007597,-12.82055473,-4.013804913,-8.71717453,-2.187581539,-16.45761871,-18.73331833,-11.41561413,-8.163347244,-10.30886936,-6.236283302,-14.54310703,-3.160935402
Female,1.979125,0.08461426,0.1456653226,1937.096845,1824.946652,3965.725806,177.2773215,-299.65802,67.5122757,3.991892099,3.862956047,-15.25110149,-10.01053047,-14.30805016,-10.51591206,-12.73326015,-11.04893589,-11.59673309,-3.114187956,-12.09219837,-10.52964306,-10.68525028,-11.34456158,-11.38669872,-6.088789463,-16.66034126,-6.400491714
Female,1.979125,0.089488655,0.1331196447,1734.366966,1726.968321,3555.821573,196.840774,-306.40802,74.42978668,-4.257141113,-5.440878391,-16.72003746,-19.43063164,-17.20738983,-9.727548599,-14.29220867,-10.60667706,-8.679451942,-2.49693799,-13.76506424,-10.66794872,-16.76098061,-9.968382835,-6.997177124,-4.921138287,-13.56354618,-5.107410431
Female,1.979125,0.0919173,0.1173607611,1693.774839,1810.831489,3660.660282,179.3000811,-290.5639954,74.91614532,8.429960251,6.185282707,-10.72193623,-15.0741024,-15.74611378,-13.03227615,-13.96918201,-9.51145649,-14.43103313,-7.332607746,-13.88728142,-13.45092869,-19.18213654,-12.42148399,-7.370503902,-5.022099495,-11.19348335,-5.95907259
Female,1.979125,0.08888388,0.1185814642,1710.675714,1824.735585,3725.176411,174.7336643,-304.0566711,71.50193787,9.94573307,5.163438797,-10.48563862,-10.83046436,-11.03196049,-10.11344433,-13.10706425,-8.419622421,-11.46204567,-6.936096191,-11.46532917,-10.77096367,-19.69873428,-12.53200817,-7.836305618,-6.833691597,-8.82779026,-3.932173252
Female,1.862,0.038956456,0.2288963189,2575.084918,1994.089245,5043.432203,167.4812025,-343.8320618,40.7075882,16.18403435,13.58407879,-17.60695267,-15.49978161,-19.03014374,-7.17398119,-12.61701298,-1.285120964,-9.290318489,3.455090761,-23.46723557,-14.76037788,-10.74787045,2.280382395,-1.897734761,0.5464422107,-5.350609303,-2.874171734
Female,1.862,0.039397575,0.249470339,2809.817438,2053.875333,5421.080508,190.4904593,-336.1578674,26.70454216,11.35029221,9.276691437,-19.0717907,-14.7503767,-24.8558197,-6.304180145,-12.43861961,-3.911217451,-8.830302238,-1.300878882,-27.37634659,-16.27599335,-17.81556892,-3.084365368,-9.9141922,4.281189442,-2.646074295,-2.520951271
Female,1.862,0.042304084,0.2254866261,2640.807401,1999.906673,5110.169492,174.6604223,-337.7941284,31.68770599,14.72006321,16.98729134,-15.4899416,-13.17221451,-23.21376228,-7.382394791,-14.06811428,-3.288589954,-11.9406805,-0.3902310133,-23.98197365,-13.60061455,-10.52284813,3.035630465,-9.702738762,-4.280859947,-11.34352016,-5.001018524
Female,1.862,0.038727425,0.2289542505,2733.324705,2008.744816,5238.877119,169.4848485,-340.8957214,26.10328865,12.39759254,19.64703941,-16.2401886,-13.55931568,-20.54978561,-4.91068697,-13.18729115,-8.086361885,-12.36027622,-2.266803265,-27.10058212,-11.39154339,-15.03643131,1.552643061,-7.422439098,-2.625855207,-9.647334099,-5.060548306
Female,1.862,0.036126345,0.2389267744,2582.174745,1917.853062,4889.300847,178.2734242,-352.5582275,37.51935577,4.165709972,4.302532673,-19.0611515,-18.05195427,-20.5929966,-2.003165722,-9.948440552,-8.244130135,-8.632582664,2.462470055,-18.30437851,-10.3249836,-12.79885769,2.40684104,-1.341240883,-1.595640063,-6.318365097,-0.9277755022
